ax,ay,az,gx,gy,gz,date_time,temp,pressure
,,,,,,2017-4-3	17:4:51,,
-0.0332031,-1.23047,0.0390625,-3.69263,-0.579834,8.57544,,,
-0.0214844,-1.0293,0.0273438,6.19507,1.06812,9.79614,,,
0.00195312,-0.861328,-0.0566406,15.0146,0.396729,9.21631,,,
0.00195312,-0.75,-0.0917969,21.4233,-1.95312,7.72095,,,
0.015625,-0.703125,-0.0546875,28.1982,-4.76074,5.7373,,,
0.0390625,-0.730469,0.0234375,36.1938,-8.23975,2.89917,,,
0.119141,-0.835938,0.0488281,40.5579,-9.94873,-0.366211,,,
0.134766,-0.908203,0.0859375,34.5459,-5.5542,-1.61743,,,
0.181641,-0.976562,0.0527344,25.3906,-0.335693,-1.80054,,,
0.134766,-1.01953,0.046875,13.5193,6.71387,-1.31226,,,
0.142578,-1,0.0546875,2.0752,10.8032,0.488281,,,
0.121094,-0.955078,0.0527344,-3.84521,10.8337,1.83105,,,
0.125,-0.855469,0.09375,-7.17163,9.12476,1.00708,,,
0.154297,-0.806641,0.117188,-10.0098,7.04956,-0.396729,,,
0.138672,-0.792969,0.0371094,-14.7095,7.35474,-1.46484,,,
0.0761719,-0.785156,0.0800781,-18.6768,9.27734,-1.92261,,,
0.0859375,-0.806641,0.0820312,-20.752,10.4675,-1.83105,,,
0.0585938,-0.775391,0.111328,-22.0642,8.8501,-1.28174,,,
0.0351562,-0.794922,0.0761719,-26.5198,3.63159,-0.335693,,,
-0.0253906,-0.800781,0.164062,-28.8696,-1.19019,-0.427246,,,
-0.0136719,-0.773438,0.197266,-24.4141,-5.40161,-1.77002,,,
-0.00585938,-0.734375,0.236328,-17.2729,-11.4136,-3.17383,,,
-0.0292969,-0.736328,0.222656,-8.81958,-17.4866,-6.073,,,
0.0273438,-0.769531,0.271484,-5.21851,-19.928,-10.0403,,,
0.0878906,-0.833984,0.265625,-9.39941,-17.2424,-10.8032,,,
0.0957031,-0.951172,0.1875,-17.334,-15.1367,-4.91333,,,
0.126953,-1.12891,0.152344,-28.1982,-17.4866,4.48608,,,
0.132812,-1.24805,0.140625,-39.1235,-18.8293,12.2375,,,
0.173828,-1.25,0.158203,-48.9807,-16.1133,17.7002,,,
0.208984,-1.21094,0.240234,-56.7932,-10.4675,22.4915,,,
-0.0429688,-0.738281,0.140625,-87.677,-3.63159,0.915527,,,
-0.113281,-0.898438,0.160156,-82.2144,-1.58691,2.50244,,,
-0.103516,-1.0293,0.195312,-78.9795,2.96021,5.40161,,,
-0.0644531,-1.06836,0.207031,-75.4395,7.8125,5.79834,,,
0.0078125,-1.02539,0.212891,-72.7844,11.261,2.99072,,,
0.107422,-0.908203,0.232422,-74.3408,11.8408,-2.19727,,,
0.125,-0.853516,0.203125,-79.01,10.3149,-7.53784,,,
0.177734,-0.789062,0.232422,-81.4209,9.39941,-11.2305,,,
0.0976562,-0.769531,0.179688,-83.0994,8.66699,-11.7493,,,
0.144531,-0.755859,0.193359,-82.6111,7.32422,-11.4746,,,
0.00976562,-0.8125,0.177734,-80.5054,6.68335,-11.3525,,,
-0.00195312,-0.855469,0.15625,-78.125,6.01196,-12.7869,,,
-0.0371094,-0.917969,0.189453,-75.8057,3.96729,-14.4653,,,
-0.0957031,-0.970703,0.271484,-70.0378,0.244141,-15.7166,,,
-0.046875,-1.05273,0.304688,-62.7136,-5.82886,-16.4185,,,
-0.0722656,-1.0918,0.328125,-56.427,-11.5662,-15.0146,,,
-0.0742188,-1.08789,0.34375,-51.7273,-17.3645,-12.2681,,,
-0.09375,-1.125,0.324219,-48.1873,-22.6746,-10.4065,,,
-0.0429688,-1.11719,0.320312,-47.0581,-22.3389,-8.97217,,,
-0.0078125,-1.11133,0.259766,-44.8914,-19.165,-6.62231,,,
-0.015625,-1.17773,0.171875,-40.0085,-18.4631,-2.53296,,,
0.0488281,-1.29102,0.0644531,-31.7688,-18.0359,2.56348,,,
0.0664062,-1.32031,0.121094,-24.0479,-13.9465,6.95801,,,
0.0410156,-1.28711,0.078125,-18.0969,-11.5967,9.58252,,,
0.0351562,-1.11914,-0.0214844,-12.146,-11.2915,12.0239,,,
0.0546875,-0.949219,-0.0878906,-7.90405,-13.5803,13.2751,,,
0.0859375,-0.841797,-0.0761719,-4.54712,-16.9373,12.6038,,,
0.0898438,-0.777344,-0.0664062,0.946045,-20.6604,10.6812,,,
0.138672,-0.722656,-0.00195312,5.79834,-23.0103,8.8501,,,
0.208984,-0.796875,0.078125,6.10352,-20.05,9.06372,,,
0.197266,-0.882812,0.123047,3.50952,-14.3127,10.6201,,,
0.212891,-0.982422,0.126953,-3.2959,-7.59888,10.6812,,,
0.144531,-0.738281,0.150391,-9.49097,12.1765,0.427246,,,
0.128906,-0.708984,0.181641,-9.49097,11.3831,-0.518799,,,
0.134766,-0.738281,0.212891,-7.56836,10.3455,-1.86157,,,
0.121094,-0.775391,0.240234,-4.27246,9.8877,-2.92969,,,
0.09375,-0.816406,0.222656,-1.15967,10.0708,-2.7771,,,
0.138672,-0.945312,0.246094,1.70898,10.1929,-1.40381,,,
0.09375,-0.951172,0.265625,6.04248,8.72803,0.427246,,,
0.105469,-1.01172,0.291016,11.1694,5.34058,2.19727,,,
0.0957031,-1.05664,0.287109,15.8997,1.58691,4.48608,,,
0.136719,-1.11328,0.283203,19.6838,-1.61743,7.41577,,,
0.150391,-1.16016,0.300781,21.4539,-3.17383,10.1929,,,
0.15625,-1.30273,0.259766,22.583,-4.57764,11.6882,,,
0.234375,-1.35156,0.291016,26.886,-5.37109,10.6812,,,
0.277344,-1.44727,0.210938,27.2827,-2.89917,10.3455,,,
0.107422,-1.54102,0.144531,20.6299,0.488281,14.4348,,,
0.0136719,-1.53711,0.0625,15.7776,2.56348,19.6228,,,
0.0390625,-1.33203,0.105469,17.8528,-1.0376,21.5759,,,
0.152344,-1.13867,0.0859375,16.7542,-5.70679,20.2942,,,
0.152344,-0.919922,0.0234375,11.4441,-7.93457,18.4937,,,
0.121094,-0.808594,-0.046875,3.90625,-9.33838,17.5171,,,
0.121094,-0.748047,-0.03125,-1.7395,-12.7563,16.2964,,,
0.078125,-0.71875,0.00195312,-3.05176,-17.9138,14.74,,,
0.0234375,-0.798828,0.0605469,-0.274658,-21.4539,14.5569,,,
-0.09375,-0.910156,0.0742188,2.92969,-19.8364,14.9536,,,
-0.0996094,-1,0.154297,7.41577,-14.7095,13.8245,,,
-0.0976562,-1.03906,0.181641,12.2681,-9.06372,12.085,,,
-0.121094,-1.00195,0.158203,16.8152,-3.479,11.0168,,,
-0.126953,-0.962891,0.208984,21.8506,-1.5564,10.9253,,,
-0.152344,-0.894531,0.183594,26.3367,-1.15967,10.7727,,,
-0.107422,-0.84375,0.189453,31.0669,0.0305176,9.27734,,,
-0.0742188,-0.75,0.207031,33.7219,2.2583,6.65283,,,
-0.0585938,-0.689453,0.208984,35.2783,5.37109,4.18091,,,
-0.103516,-0.832031,0.216797,37.4451,19.1345,-8.54492,,,
-0.146484,-0.9375,0.222656,38.7268,19.7144,-8.14819,,,
-0.128906,-0.953125,0.273438,38.9709,21.3928,-7.72095,,,
-0.0957031,-0.958984,0.273438,39.0625,21.8811,-8.3313,,,
-0.132812,-0.966797,0.275391,41.3513,21.8811,-9.61304,,,
-0.132812,-0.9375,0.296875,43.7927,21.6675,-10.8337,,,
-0.169922,-0.945312,0.300781,45.6238,20.9351,-12.4207,,,
-0.142578,-0.945312,0.326172,47.5464,19.3481,-13.7024,,,
-0.111328,-0.953125,0.292969,48.4314,17.7612,-15.1978,,,
-0.101562,-0.947266,0.273438,48.2788,17.7307,-16.4185,,,
-0.0957031,-0.982422,0.207031,46.1121,17.6392,-17.5171,,,
-0.111328,-1.01758,0.193359,41.8091,16.6321,-18.6462,,,
-0.101562,-1.02734,0.232422,40.4663,14.9231,-20.0806,,,
-0.107422,-0.935547,0.269531,43.5486,10.8032,-22.6135,,,
-0.113281,-0.894531,0.232422,50.1709,4.85229,-25.6042,,,
-0.113281,-0.919922,0.216797,56.1523,1.0376,-28.0762,,,
-0.0898438,-1.02148,0.103516,56.427,0.579834,-28.7476,,,
0.00195312,-1.16602,0.134766,53.772,-2.62451,-26.5808,,,
0.0566406,-1.21094,0.201172,54.657,-3.87573,-25.7568,,,
0.193359,-1.10938,0.210938,58.5022,-10.7117,-29.1138,,,
0.277344,-1.05273,0.152344,61.9812,-17.9749,-34.2712,,,
0.259766,-1.02148,0.0976562,62.7441,-22.1252,-36.8347,,,
0.246094,-1.03516,0.154297,60.73,-22.3083,-34.5764,,,
0.226562,-1.08203,0.117188,57.312,-19.6838,-30.6091,,,
0.240234,-1.0625,0.0664062,54.3518,-16.571,-27.6184,,,
0.302734,-1.0625,0.0566406,52.7954,-13.6719,-25.8484,,,
0.34375,-1.06055,0.0136719,51.9409,-10.7117,-24.4141,,,
0.349609,-1.05469,0.0195312,50.415,-7.23267,-22.7966,,,
0.320312,-1.0332,0.00976562,47.4243,-3.479,-19.9585,,,
0.318359,-0.988281,0.0292969,43.7927,-2.99072,-17.7612,,,
0.28125,-0.9375,0.0605469,39.093,-5.37109,-15.1367,,,
0.300781,-0.861328,0.0800781,34.7595,-7.08008,-10.6812,,,
0.164062,-0.90625,0.167969,15.3503,-1.64795,7.01904,,,
0.144531,-0.90625,0.191406,16.0522,0.793457,6.71387,,,
0.125,-0.896484,0.205078,18.7073,3.11279,6.46973,,,
0.105469,-0.890625,0.201172,21.637,5.27954,7.1106,,,
0.105469,-0.876953,0.216797,22.7051,7.08008,8.08716,,,
0.164062,-0.830078,0.203125,21.8506,6.10352,7.44629,,,
0.181641,-0.783203,0.208984,20.9656,4.24194,4.54712,,,
0.197266,-0.763672,0.185547,19.8975,3.72314,1.28174,,,
0.177734,-0.855469,0.189453,17.9138,2.50244,-0.183105,,,
0.105469,-0.945312,0.244141,14.0076,-0.213623,0.366211,,,
0.0585938,-1.05469,0.232422,10.4065,-2.71606,2.2583,,,
-0.00390625,-1.08984,0.230469,7.59888,-2.71606,4.42505,,,
-0.0175781,-1.0625,0.234375,8.20923,-0.488281,4.54712,,,
0.0273438,-0.970703,0.238281,13.6719,2.10571,2.44141,,,
0.0195312,-0.898438,0.224609,20.9045,4.5166,-0.976562,,,
0.00195312,-0.830078,0.199219,26.4893,6.43921,-5.0354,,,
0.0390625,-0.787109,0.1875,30.365,7.62939,-8.45337,,,
0.0449219,-0.826172,0.167969,31.311,7.87354,-10.2844,,,
0.0703125,-0.855469,0.193359,29.3884,7.26318,-10.6201,,,
0.0722656,-0.878906,0.201172,25.4211,6.50024,-10.5591,,,
0.0996094,-0.902344,0.166016,21.698,5.7373,-11.0168,,,
0.140625,-0.917969,0.15625,19.5312,5.52368,-11.4136,,,
0.0859375,-0.955078,0.173828,18.8904,6.073,-11.3831,,,
0.0449219,-0.992188,0.191406,18.9514,6.53076,-10.5591,,,
0.0585938,-0.970703,0.216797,20.2942,7.08008,-9.73511,,,
0.046875,-0.943359,0.238281,22.0337,7.8125,-9.00269,,,
0.0625,-0.939453,0.242188,23.6816,7.96509,-8.88062,,,
0.119141,-0.929688,0.210938,23.2849,8.57544,-9.27734,,,
0.126953,-0.925781,0.216797,21.2402,8.23975,-8.91113,,,
0.152344,-0.925781,0.210938,17.7307,8.39233,-8.69751,,,
0.136719,-0.951172,0.220703,14.6484,9.58252,-8.36182,,,
0.136719,-0.96875,0.242188,11.7798,10.5896,-7.78198,,,
,,,,,,2017-4-3	17:10:55,30,0
0.117188,-0.958984,0.210938,-2.62451,16.7542,-2.01416,,,
0.0976562,-0.943359,0.220703,-2.19727,19.0125,-1.70898,,,
0.0976562,-0.927734,0.238281,-1.0376,20.6604,-1.98364,,,
0.121094,-0.916016,0.226562,0.152588,20.9961,-2.50244,,,
0.105469,-0.916016,0.222656,1.37329,20.5994,-2.92969,,,
0.128906,-0.917969,0.240234,2.65503,20.0806,-3.08228,,,
0.132812,-0.925781,0.222656,1.95312,20.0195,-2.13623,,,
0.152344,-0.945312,0.230469,0.640869,20.1416,-0.427246,,,
0.160156,-0.964844,0.248047,-1.77002,19.5312,1.46484,,,
0.173828,-0.916016,0.216797,-4.27246,18.4021,2.80762,,,
0.173828,-0.916016,0.240234,-6.50024,16.9983,3.44849,,,
0.166016,-0.884766,0.220703,-7.78198,15.2893,3.90625,,,
0.164062,-0.894531,0.1875,-9.0332,14.2212,4.73022,,,
0.152344,-0.882812,0.214844,-9.42993,13.2141,5.76782,,,
0.125,-0.884766,0.199219,-9.552,11.9019,7.01904,,,
0.125,-0.919922,0.238281,-9.42993,10.1318,7.50732,,,
0.140625,-0.917969,0.220703,-9.21631,8.02612,8.30078,,,
0.128906,-0.884766,0.238281,-9.52148,5.34058,8.91113,,,
0.123047,-0.876953,0.220703,-9.64355,1.64795,9.46045,,,
0.140625,-0.847656,0.244141,-9.30786,-2.38037,10.0098,,,
0.134766,-0.816406,0.259766,-8.5144,-6.13403,10.2844,,,
0.169922,-0.820312,0.25,-7.1106,-9.94873,11.261,,,
0.181641,-0.865234,0.222656,-5.00488,-14.1602,12.5122,,,
0.191406,-0.919922,0.199219,-7.08008,-16.6931,14.0076,,,
0.152344,-1.07031,0.154297,-9.97925,-13.4583,13.4277,,,
0.0839844,-1.25781,0.107422,-11.261,-6.37817,10.8032,,,
-0.0957031,-1.44727,0.0703125,-10.8337,3.14331,9.64355,,,
-0.0898438,-1.4082,0.0566406,-3.50952,14.5264,9.27734,,,
-0.0429688,-1.22461,0.0820312,9.79614,20.3552,5.92041,,,
0.00585938,-1.01562,0.130859,20.0806,16.3269,0.396729,,,
0.119141,-0.859375,0.154297,26.3672,8.5144,-4.54712,,,
0.160156,-0.732422,0.130859,28.4119,1.58691,-6.89697,,,
0.0273438,-0.908203,0.0507812,17.4866,5.18799,7.08008,,,
0.00195312,-0.966797,0.0292969,17.0898,3.9978,7.72095,,,
-0.015625,-0.992188,0,16.2659,4.30298,8.02612,,,
-0.0195312,-0.990234,0.0136719,16.2659,5.0354,7.35474,,,
-0.0078125,-0.984375,0.0253906,16.449,5.7373,5.88989,,,
-0.0390625,-0.976562,-0.0742188,16.2659,5.61523,4.69971,,,
0.0078125,-0.9375,0.0585938,14.801,5.06592,3.84521,,,
0.0234375,-0.929688,0.0429688,13.9465,4.39453,3.08228,,,
0.0195312,-0.9375,0.0488281,13.6719,3.96729,2.59399,,,
0.00585938,-0.949219,0.0546875,13.3362,3.90625,2.41089,,,
0.015625,-0.980469,0.0195312,11.5662,4.54712,2.50244,,,
0.0273438,-0.980469,0.0078125,9.58252,5.70679,2.96021,,,
0.00390625,-0.972656,0.0234375,7.17163,6.68335,3.26538,,,
0.015625,-0.972656,0.0253906,5.00488,7.2937,3.75366,,,
0.015625,-0.96875,0.0332031,2.71606,6.68335,4.11987,,,
0.0273438,-0.957031,0.0351562,1.37329,5.95093,4.45557,,,
0.00585938,-0.929688,0.0566406,1.0376,4.91333,4.39453,,,
-0.00390625,-0.949219,0.0351562,1.28174,4.45557,4.05884,,,
-0.00585938,-0.949219,0.0488281,2.19727,4.91333,3.54004,,,
-0.00976562,-0.974609,0.0585938,2.2583,5.79834,3.26538,,,
-0.0078125,-0.978516,0.0449219,1.89209,6.46973,3.11279,,,
-0.0273438,-1.02344,0.03125,1.52588,7.20215,2.92969,,,
-0.0195312,-0.984375,0.0410156,1.2207,7.17163,2.59399,,,
-0.00585938,-0.984375,0.046875,1.52588,6.92749,2.16675,,,
-0.0234375,-0.972656,0.0371094,1.12915,7.35474,1.2207,,,
-0.0273438,-0.964844,0.0527344,1.09863,8.05664,0.183105,,,
-0.0273438,-0.939453,0.0507812,1.09863,8.57544,-0.518799,,,
0.0078125,-0.972656,0.0371094,0.915527,9.24683,-0.732422,,,
-0.0195312,-0.996094,0.046875,0.366211,9.8877,-0.88501,,,
-0.0195312,-0.972656,0.0332031,-0.427246,10.437,-1.37329,,,
-0.0117188,-0.972656,0.0273438,-1.00708,10.0098,-2.0752,,,
0.00976562,-0.982422,0.0371094,-1.46484,9.94873,-2.53296,,,
0.00976562,-0.986328,-0.0546875,-1.31226,11.6882,-1.70898,,,
0.00195312,-0.974609,-0.0566406,-3.08228,12.7869,-0.488281,,,
0.0117188,-1.00977,-0.0507812,-5.27954,13.855,0.366211,,,
0.0429688,-1.01562,-0.0410156,-6.89697,14.679,0.0305176,,,
0.0410156,-1.00781,-0.0410156,-8.45337,14.8315,0,,,
0.0292969,-1.01562,-0.0859375,-10.6506,15.2893,0.579834,,,
-0.0371094,-0.974609,-0.0839844,-15.0146,15.7776,2.01416,,,
-0.0527344,-0.982422,-0.121094,-12.2375,14.0381,3.14331,,,
-0.078125,-0.978516,-0.121094,-9.82666,14.0076,4.30298,,,
-0.0566406,-0.984375,-0.132812,-9.33838,13.092,5.85938,,,
-0.03125,-0.960938,-0.0957031,-9.3689,10.8948,6.68335,,,
-0.0332031,-0.984375,-0.103516,-9.06372,8.72803,6.80542,,,
-0.0292969,-0.974609,-0.105469,-8.17871,7.41577,6.40869,,,
-0.0625,-0.984375,-0.0449219,-6.5918,7.14111,6.22559,,,
-0.0644531,-0.96875,-0.0410156,-4.08936,7.01904,5.70679,,,
-0.183594,-0.972656,-0.0078125,-1.15967,6.37817,3.96729,,,
-0.167969,-0.958984,0.0546875,4.11987,4.18091,1.58691,,,
-0.203125,-0.90625,0.0683594,16.0217,-0.457764,-1.61743,,,
-0.296875,-0.855469,0.146484,31.7993,-6.74438,-6.073,,,
-0.300781,-0.828125,0.167969,48.3093,-11.4746,-12.5427,,,
-0.318359,-0.800781,0.183594,61.7065,-15.2283,-18.9819,,,
-0.333984,-0.798828,0.177734,77.6062,-20.7825,-25.4517,,,
-0.224609,-0.841797,0.191406,94.7266,-26.4587,-30.1514,,,
-0.160156,-0.890625,0.15625,102.539,-26.2146,-30.8533,,,
-0.130859,-0.966797,0.078125,104.736,-22.8271,-29.3274,,,
-0.0722656,-1.00391,0.0429688,104.584,-18.7988,-26.6724,,,
-0.0078125,-1.01953,0.0585938,105.927,-15.5334,-24.1089,,,
0.0429688,-1.01758,0.0898438,107.269,-13.6108,-22.4915,,,
0.0605469,-1.01367,0.0957031,107.971,-12.146,-21.698,,,
0.0820312,-1.05273,0.125,107.971,-10.5896,-20.3247,,,
0.0585938,-1.01562,0.125,109.253,-7.72095,-18.5547,,,
0.0332031,-0.957031,0.126953,113.159,-5.64575,-19.0125,,,
0.328125,-1.05664,0.259766,123.352,35.9802,-39.856,,,
0.341797,-1.05273,0.25,117.249,32.8064,-37.7197,,,
0.324219,-0.998047,0.294922,111.664,26.7639,-34.1797,,,
0.296875,-0.933594,0.298828,109.161,20.5383,-30.1208,,,
0.302734,-0.849609,0.324219,109.375,16.1133,-26.7639,,,
0.263672,-0.841797,0.275391,110.138,13.3057,-22.8882,,,
0.246094,-0.828125,0.255859,110.962,11.2,-19.5007,,,
0.265625,-0.816406,0.242188,110.596,9.30786,-17.7307,,,
0.304688,-0.816406,0.236328,107.269,8.11768,-16.9678,,,
0.351562,-0.820312,0.201172,102.173,7.08008,-16.0828,,,
0.380859,-0.824219,0.208984,96.0388,6.22559,-15.1062,,,
0.404297,-0.873047,0.173828,87.8296,4.97437,-12.6038,,,
0.398438,-0.878906,0.185547,77.4536,4.08936,-8.91113,,,
0.363281,-0.962891,0.146484,67.688,4.02832,-4.30298,,,
0.333984,-0.955078,0.152344,60.7605,3.57056,0.0305176,,,
0.324219,-0.945312,0.1875,57.0679,2.80762,2.83813,,,
0.328125,-0.931641,0.257812,56.3354,1.7395,3.93677,,,
0.320312,-0.878906,0.28125,57.4646,1.43433,4.45557,,,
0.289062,-0.878906,0.289062,59.021,3.84521,5.27954,,,
0.253906,-0.898438,0.287109,61.0352,7.26318,7.14111,,,
0.238281,-0.933594,0.261719,63.2935,10.5286,9.30786,,,
0.246094,-0.914062,0.263672,65.8264,14.2517,11.0474,,,
0.25,-0.925781,0.265625,67.2302,16.8457,11.9019,,,
0.269531,-0.876953,0.251953,66.7114,17.7307,11.4441,,,
0.328125,-0.888672,0.259766,63.3545,17.8223,9.49097,,,
0.28125,-0.863281,0.253906,59.5093,17.7002,6.56128,,,
0.365234,-0.832031,0.287109,56.0608,15.8081,2.38037,,,
0.357422,-0.84375,0.296875,56.8848,13.0615,-3.44849,,,
0.357422,-0.837891,0.326172,61.676,10.7117,-10.6201,,,
0.378906,-0.835938,0.34375,64.209,9.18579,-15.5334,,,
0.371094,-0.8125,0.285156,60.8826,8.23975,-16.3269,,,
0.294922,-0.789062,0.195312,49.0417,6.04248,-13.3057,,,
0.0996094,-1.31836,-0.0703125,39.7034,6.10352,-20.1416,,,
0.107422,-1.23438,-0.0253906,29.8157,10.7727,-16.5405,,,
0.0449219,-1.15039,0.0214844,15.4114,10.498,-10.2539,,,
0.00585938,-1.0332,0.0371094,3.69263,8.14819,-3.08228,,,
-0.03125,-0.9375,0.0527344,-2.65503,4.45557,4.79126,,,
-0.0527344,-0.830078,0.078125,-4.73022,0.915527,11.0779,,,
-0.0800781,-0.808594,0.0898438,-2.74658,-0.854492,14.801,,,
-0.0703125,-0.804688,0.115234,3.44849,-0.88501,15.4724,,,
-0.0742188,-0.822266,0.142578,11.261,-0.366211,13.9771,,,
-0.0839844,-0.816406,0.154297,20.3857,0.732422,10.0708,,,
-0.0371094,-0.855469,0.150391,30.365,3.8147,4.73022,,,
-0.0390625,-0.900391,0.132812,41.6565,9.79614,-0.549316,,,
-0.0117188,-0.898438,0.0976562,50.1404,16.6931,-3.08228,,,
-0.0292969,-0.953125,0.154297,55.2368,21.9727,-3.41797,,,
-0.00585938,-0.972656,0.152344,57.7087,23.0408,-2.96021,,,
-0.0273438,-0.970703,0.15625,58.8074,20.5383,-4.69971,,,
-0.00976562,-0.957031,0.179688,61.7676,14.5569,-9.06372,,,
-0.0585938,-0.84375,0.240234,66.1316,9.8877,-12.8174,,,
-0.0351562,-0.820312,0.230469,72.7234,7.59888,-14.6484,,,
-0.0332031,-0.785156,0.269531,76.6602,4.66919,-15.1978,,,
-0.0507812,-0.775391,0.269531,79.0405,1.80054,-15.0452,,,
-0.0234375,-0.765625,0.210938,80.5054,-0.457764,-14.4653,,,
-0.0292969,-0.720703,0.158203,82.0007,-1.80054,-13.3667,,,
0.0195312,-0.708984,0.103516,82.7942,-1.7395,-12.0239,,,
0.00976562,-0.712891,0.0644531,80.0171,-0.0610352,-11.261,,,
0.0351562,-0.716797,0.0742188,72.9675,3.75366,-11.5051,,,
0.0664062,-0.742188,0.0644531,69.4885,5.15747,-11.2,,,
0.0664062,-0.740234,0.126953,67.2302,5.52368,-8.8501,,,
0.107422,-0.740234,0.148438,63.4766,6.01196,-5.27954,,,
0.105469,-0.78125,0.123047,57.4951,4.85229,-2.16675,,,
0.134766,-0.804688,0.115234,49.0112,2.44141,-1.0376,,,
0.134766,-0.888672,0.128906,38.9404,-1.15967,-0.244141,,,
0.140625,-0.855469,0.0957031,19.4092,13.8855,6.43921,,,
0.25,-0.824219,0.212891,16.6321,14.1296,0.488281,,,
0.335938,-0.902344,0.228516,9.58252,15.4724,-3.75366,,,
0.279297,-1.02539,0.230469,-0.305176,9.67407,-3.78418,,,
0.128906,-1.18164,0.267578,-0.823975,-2.41089,-1.37329,,,
0.00585938,-1.24609,0.400391,10.8337,-13.2751,-1.52588,,,
-0.00390625,-1.09961,0.488281,27.5269,-16.9373,-6.10352,,,
-0.113281,-0.894531,0.447266,42.9077,-13.2141,-10.7727,,,
-0.138672,-0.771484,0.375,59.5703,-7.72095,-15.5334,,,
-0.134766,-0.726562,0.349609,79.6509,-7.2937,-20.2942,,,
-0.078125,-0.660156,0.335938,92.4988,-8.94165,-25.6653,,,
0.0585938,-0.673828,0.326172,94.8181,-12.4817,-29.2053,,,
0.167969,-0.689453,0.337891,89.6606,-16.2964,-29.2664,,,
0.207031,-0.669922,0.328125,80.0171,-21.698,-26.947,,,
0.171875,-0.720703,0.349609,70.0989,-26.123,-24.1699,,,
0.228516,-0.773438,0.396484,63.1104,-31.6467,-22.3083,,,
0.220703,-0.701172,0.396484,60.791,-31.25,-23.3765,,,
0.310547,-0.597656,0.300781,57.9224,-23.7732,-26.4893,,,
0.203125,-0.623047,0.03125,65.4297,-1.19019,-32.7759,,,
0.15625,-0.736328,-0.109375,53.2532,28.4424,-39.3677,,,
0.148438,-1.04102,-0.220703,45.3491,42.0227,-37.8723,,,
0.0214844,-1.57617,-0.109375,56.2439,36.5906,-31.6467,,,
-0.136719,-1.72656,0.132812,80.9326,34.9121,-33.0505,,,
0.015625,-1.67969,0.539062,101.257,37.5671,-40.4358,,,
0.134766,-1.30859,0.654297,108.673,32.3792,-43.9148,,,
0.15625,-0.890625,0.470703,104.828,27.3132,-42.1143,,,
0.0546875,-0.798828,0.441406,96.7712,24.9023,-37.0789,,,
-0.0625,-0.792969,0.400391,86.0291,20.874,-25.8484,,,
-0.107422,-0.732422,0.371094,81.6345,12.1155,-13.1531,,,
-0.107422,-0.664062,0.322266,87.3718,0.88501,-4.02832,,,
-0.0820312,-0.728516,0.333984,101.654,-7.56836,-1.52588,,,
-0.0625,-0.753906,0.419922,117.523,-9.3689,-3.2959,,,
,,,,,,2017-4-3	17:10:59,30,0
0.578125,-1.56836,0.121094,47.6074,24.9023,9.06372,,,
0.310547,-1.39258,0.251953,19.104,16.2354,14.9841,,,
0.308594,-1.19141,0.363281,8.72803,9.18579,12.3596,,,
0.300781,-0.888672,0.457031,14.801,7.17163,6.19507,,,
0.314453,-0.695312,0.433594,23.8342,4.08936,0.701904,,,
0.257812,-0.648438,0.40625,35.8887,-1.46484,-5.15747,,,
0.224609,-0.638672,0.425781,47.0886,-4.5166,-10.1624,,,
0.208984,-0.644531,0.380859,54.1077,-6.71387,-11.0474,,,
0.115234,-0.722656,0.316406,52.002,-5.98145,-7.41577,,,
0.0507812,-0.900391,0.263672,41.7786,-5.12695,-4.73022,,,
0.0683594,-0.941406,0.216797,32.8369,-4.02832,-5.70679,,,
0.154297,-0.865234,0.226562,28.8696,-5.64575,-9.39941,,,
0.175781,-0.757812,0.300781,31.4941,-11.4441,-15.4419,,,
0.167969,-0.746094,0.400391,40.863,-19.4092,-20.874,,,
0.179688,-0.71875,0.472656,48.9807,-26.6418,-23.4375,,,
0.144531,-0.697266,0.523438,58.9905,-27.0996,-23.7732,,,
0.103516,-0.732422,0.382812,63.5986,-26.825,-25.0244,,,
0.078125,-0.742188,0.289062,59.3872,-19.4702,-27.4963,,,
0.0957031,-0.794922,0.205078,52.3071,-7.69043,-28.4729,,,
0.125,-0.953125,0.0976562,46.0815,11.4136,-27.71,,,
0.109375,-1.12305,0.00390625,40.0391,27.1606,-23.5596,,,
0.0917969,-1.31055,-0.0585938,36.2244,34.5459,-19.043,,,
0.0117188,-1.43164,0.0117188,44.8608,38.6658,-18.6768,,,
-0.00976562,-1.39062,0.177734,61.0657,35.3394,-23.1323,,,
-0.00585938,-1.20898,0.291016,73.8831,30.8228,-25.0854,,,
-0.00976562,-1.00391,0.423828,82.9468,24.3835,-23.468,,,
-0.046875,-0.904297,0.462891,83.4351,16.9678,-20.2942,,,
-0.0410156,-0.859375,0.433594,74.4019,10.437,-16.2659,,,
-0.0761719,-0.841797,0.388672,66.7725,6.7749,-13.1531,,,
-0.0625,-0.833984,0.345703,63.8123,4.54712,-12.6648,,,
-0.00585938,-0.835938,0.337891,63.2629,3.54004,-12.4817,,,
0.0820312,-0.751953,0.283203,62.4695,4.88281,-10.1013,,,
0.482422,-0.890625,-0.00195312,49.4385,33.4473,-11.1694,,,
0.447266,-1.02148,0.00585938,32.074,36.1023,-14.0076,,,
0.347656,-1.15234,0.113281,9.30786,22.3389,-15.2588,,,
0.345703,-1.18555,0.261719,-11.5356,11.5967,-20.0195,,,
